double,hit,stand,player_total,dealer_card_up,best_action,split
-0.006851428571428572,0.022415714285714285,-0.49996285714285715,10,10,hit,
-0.0026914285714285716,0.05652142857142857,-0.46078142857142856,10,11,hit,
0.3583342857142857,0.18362714285714285,0.6404657142857143,soft_20,2,stand,
0.4136285714285714,0.20686285714285715,0.6503757142857143,soft_20,3,stand,
0.46154285714285714,0.2297957142857143,0.66073,soft_20,4,stand,
0.5126971428571429,0.25871428571428573,0.6712257142857143,soft_20,5,stand,
0.57694,0.28730714285714287,0.7035314285714286,soft_20,6,stand,
0.3918885714285714,0.25718285714285716,0.7743857142857142,soft_20,7,stand,
0.288,0.1985157142857143,0.7919528571428571,soft_20,8,stand,
0.14539428571428573,0.11501714285714286,0.7579,soft_20,9,stand,
-0.004097142857142857,0.02090142857142857,0.5131742857142857,soft_20,10,stand,
-0.006811428571428572,0.05546857142857143,0.4530142857142857,soft_20,11,stand,
0.24346857142857142,0.12289571428571429,0.38570857142857146,soft_19,2,stand,
0.2986457142857143,0.15202857142857143,0.4050557142857143,soft_19,3,stand,
0.3527942857142857,0.17779714285714285,0.4228157142857143,soft_19,4,stand,
0.40693142857142856,0.2032857142857143,0.43951,soft_19,5,stand,
0.47554857142857143,0.24079571428571428,0.49641142857142856,soft_19,6,stand,
0.3162257142857143,0.21893285714285715,0.6167585714285714,soft_19,7,stand,
0.19081714285714285,0.14947857142857143,0.59495,soft_19,8,stand,
-0.07200857142857142,0.008148571428571429,0.28771714285714284,soft_19,9,stand,
-0.21056571428571427,-0.08011857142857143,0.05914428571428571,soft_19,10,stand,
-0.1265342857142857,-0.0049871428571428575,0.19162142857142858,soft_19,11,stand,
0.12157714285714286,0.06272571428571429,0.12222714285714285,soft_18,2,stand,
0.17755142857142858,0.09132571428571429,0.14724714285714285,soft_18,3,double,
0.23568857142857144,0.11824857142857143,0.1768,soft_18,4,double,
0.28970285714285715,0.14829,0.19815285714285713,soft_18,5,double,
0.3771285714285714,0.1899242857142857,0.28169714285714287,soft_18,6,double,
0.21898857142857142,0.16931714285714286,0.39891857142857146,soft_18,7,stand,
-0.028394285714285716,0.03891714285714286,0.10569857142857143,soft_18,8,stand,
-0.28502,-0.10120142857142857,-0.18351571428571428,soft_18,9,hit,
-0.32007714285714284,-0.1331757142857143,-0.16309714285714286,soft_18,10,hit,
